job_id,submission_time,num_iteration,model_name,deadline,batch_size,num_gpu,gpu_type
f91030b64f9fa92dcc0f5506,1750472,3486,moe__2.4B,1774807.766,256,16,a40
ce16e4dd477e2b910ce4373e,1750503,5978,bert__2.6B,1818302.487,128,8,a40
6e0712214753852132f211f9,1750717,1323,moe__1.3B,1752554.647,256,8,a100
f3d37aca1a83902c651a7688,1751827,7328,bert__1.3B,1826187.88,128,4,v100
c432c0bfe25e530934979903,1751944,5404,bert__2.6B,1867632.832,256,8,a40
620a30fcc69cd53c60c3d028,1752157,4253,moe__1.3B,1773675.0535,256,8,a40
feb40ed0d07fedac268af40c,1752926,6301,moe__1.3B,1861155.1265,256,2,a10
396fb931cfd2ba3d7df59fcf,1753522,8149,moe__2.4B,1812084.7885,256,16,a10
5314a066e88ba2e31098619b,1754403,8131,bert__1.3B,1842437.337,256,8,v100
a0a37b004d8d7d15479c15ec,1755344,7895,moe__690M,1944160.82,512,1,a40
89432a539846f0e3e96b1a89,1755923,2250,moe__1.3B,1763128.625,256,4,a100
30e1a705aae0660a848f8cb2,1757284,1247,moe__2.4B,1765989.307,256,16,a40
0ddcfb06fb43a734ea4e0829,1758002,9947,moe__690M,1813297.373,256,4,a40
00e52ec103b6cedef77ccbdd,1758931,3408,moe__2.4B,1808675.872,512,8,a10
669387abfc8770155f6b87f6,1760893,4313,bert__2.6B,1828719.238,512,8,a100
797937ca021c79b4fc492b9e,1785648,3234,moe__1.3B,1802010.423,256,8,a40
f34056b88f285fd79391e1f3,1785647,1256,moe__1.3B,1814605.964,256,1,a40
4f01dcd231fd82ee7e2cf17d,1786436,7024,bert__6.7B,1920327.488,256,16,v100
7fc8427db4b0a1c69c1d2e74,1786511,5124,wide_resnet__2B,1969491.602,256,8,a10
251b30daeee89a4006c208e5,1786727,3142,moe__690M,1888744.598,1024,2,a10
381350e974c57d15f4b789ba,1786820,6194,moe__10B,1921205.024,512,8,a40
79415580bf8c2cf313b5ab04,1786885,3268,moe__2.4B,1809698.908,256,16,a40
f10449a294f78536f0b37607,1787576,7296,bert__2.6B,1864380.992,128,8,v100
5a3e98562251973e33997cd9,1787631,1123,wide_resnet__1B,1819798.212,256,4,a10
7572de91af0daab0f0f6e2e0,1787633,3807,moe__10B,1857997.781,256,4,a40
39a8951d5588436b6e4913c9,1787631,2958,wide_resnet__2B,1927826.889,256,4,a40
35b39be88eb7cd07287be726,1787633,8806,bert__6.7B,1870083.578,128,8,a100
0ae4b94ffe8788d37598c3ff,1787633,8841,moe__10B,1888049.078,256,16,a40
a23cf54bf537eedeff7e2c20,1787637,8903,moe__2.4B,1849788.8429999999,256,16,a40
3cd33fba4bc698f4b5023c7b,1787638,9202,bert__1.3B,1866411.721,128,8,a10
828418f8af489453c6d0193b,1787658,8241,moe__1.3B,1829353.3395,256,8,a40
9ae901aeb0f16d1987af4bae,1787711,6493,moe__2.4B,1850842.439,256,8,a40
71276259bdf30959af4a840a,1787712,5757,moe__1.3B,1816839.5415,256,8,a40
d735171ebf043c783a0d3b14,1787717,1153,moe__2.4B,1797116.8325,256,8,a10
d8dd66f6a11d6436dc21cca9,1787716,1180,moe__2.4B,1790666.59,256,8,a100
809c6e6faf7e0e3b1f2cd657,1787717,5583,moe__690M,1797649.157,256,4,a100
28756fde480a53b27e3fbf7f,1787716,1402,moe__1.3B,1794809.419,256,8,a40
861a8be7560a048375a1a2c9,1787738,2683,moe__2.4B,1794446.8415,256,8,a100
4412cd4b2c6045f671b7f55b,1787721,7110,moe__2.4B,1842421.785,256,2,a100
b8334bed2358433101eee378,1787807,1663,moe__2.4B,1799758.1495,256,16,a10
0a2454c5f918073475edc0af,1788251,6050,moe__2.4B,1837573.625,256,8,a10
6678b7e9e15065845269a998,1788504,2820,moe__10B,1820533.56,256,16,a40
5742e0bdd4e4b268749670a1,1791208,6100,moe__10B,1856282.8,256,8,v100
097e49ab119889703052ca26,1791445,1363,bert__760M,1802916.6895,128,4,a10
8e93742f7f6c138d526d583e,1791508,3496,moe__2.4B,1806626.452,256,4,a100
40e31227393fb3ac275d0578,1791975,9245,wide_resnet__6.8B,2886328.7625,512,16,a40
4891686d51ee780c135db2cc,1791975,2162,bert__1.3B,1801561.308,128,4,a100
99b93388bafabf0aa8189682,1791977,3879,moe__1.3B,1840107.632,256,2,v100
6499a534ac197a119cb1d43c,1791977,7342,moe__2.4B,1844740.283,256,16,a10
bfde3989cd243de70c598753,1791977,3025,moe__690M,1809078.8375,256,1,a100
2134acb589a3b038c8d7fb27,1791982,2608,bert__2.6B,1831422.784,128,8,a10
d5374ad0b09b9a5663f2cbbe,1791988,7788,moe__2.4B,1847956.462,256,16,a10
35bcf7cc1cfdb3c92972e1cd,1792004,6082,moe__10B,1861083.356,256,16,a40
f9b894010c24edfce750d24d,1792944,1664,bert__1.3B,1811531.712,128,4,a40
73e16a7e6247effdb895b743,1793269,4347,moe__690M,1822304.7865,256,2,v100
b31b36f3ee6938bc4f663d75,1793669,4214,moe__2.4B,1826089.409,256,2,a100
a4b7ea53a505ce067c37b0fd,1793705,8290,moe__1.3B,1805219.81,256,8,a100
7e998db05bfeb79836d0b4cb,1793749,4371,bert__760M,1804514.773,128,4,a100
0fe4cc1d874cb7c761185cca,1793754,4185,moe__27B,1847979.045,512,16,v100
4f46025dff2a19d8d2d45928,1793787,6638,moe__2.4B,1856516.1,1024,16,v100
3bdca3975717abccd26dce19,1793947,6316,moe__2.4B,1832373.544,256,8,v100
87a4c1fedaa11249f62d7b8a,1797972,1920,moe__1.3B,1813676.64,256,4,a40
8e697b0aa9e47ab7f1170194,1798018,8102,bert__760M,1839812.167,128,2,a100
ea8e418c37298b3294719ccc,1798017,4670,moe__2.4B,1849139.49,256,4,a40
55c291ce6fdb1b8b4f94d625,1798018,9669,moe__1.3B,1837177.45,256,8,v100
1b8f44a0c5322b950906b9d7,1798019,6848,moe__1.3B,1940275.928,1024,8,a10
61f9baa4c77a84950ee57a1e,1799659,4987,moe__1.3B,1851992.578,256,4,a10
959bf20dc791f34ba8ebeaa8,1799953,2271,bert__2.6B,1825709.5465,128,8,a40
6c4047ec07029168d009dce3,1799979,4860,bert__2.6B,1970929.5,256,4,a40
62d0708ddb55a75a13988d24,1800269,9412,moe__1.3B,1847889.014,256,8,a40
cbada8a083d24c2aa206557c,1800271,7450,moe__2.4B,1886530.825,512,8,v100
13832938b604bb26e8c9d01f,1800273,9537,bert__760M,1993525.9995,128,1,a40
f3ee25318e526aecf74f733a,1800285,2740,moe__10B,1829301.6,512,16,v100
00c08755c8e6b5aa461dee9a,1800341,2817,wide_resnet__6.8B,1887829.9775,256,16,v100
8f54af62c1b848d2ea9da81c,1800344,8201,wide_resnet__1B,2007833.4005,256,4,v100
586a82a639512505f12c0230,1800343,2791,moe__1.3B,1814464.0645,256,8,a40
ed432a9cf2646398aa26968a,1800345,3932,moe__2.4B,1845871.662,512,8,v100
621bc41d4629587dbfd593d9,1800961,3712,wide_resnet__4B,1904754.088,256,16,v100
dd56ec83b0395ac7975aa001,1800505,9956,moe__1.3B,1850877.382,256,8,a40
9e57afabbd8378b155c04d51,1800529,5283,moe__2.4B,1843598.6575,256,8,a10
fb6af688d3578fe6eea547a2,1800529,2446,moe__10B,1826432.14,512,16,v100
f5be677b3f88b3ae2deaf709,1800603,4037,bert__2.6B,1874746.542,128,4,a40
cd526a7212df1b216208ffe1,1801270,6837,bert__1.3B,1877642.7085,128,4,a40
a52f3307dbbd5ba9382e3f67,1801447,4436,moe__10B,1818973.636,256,8,a100
79da981b154c51eec1fad130,1801815,6718,moe__10B,2089100.193,512,4,a40
d2d489a329ffc783e3bf76a2,1801830,3361,moe__690M,1812260.8635,256,2,a100
141954ebdf6142df241fa148,1801831,8246,moe__1.3B,1835227.3,256,8,v100
5221878e7eed9bb9f6acb067,1802296,8742,bert__1.3B,1986953.266,256,8,a40
bab3d84158ef4a90f7c5b5ea,1802305,2901,moe__1.3B,1816982.6095,256,8,a40
a08f3cd917d6de66ba8b0195,1802377,5230,bert__1.3B,1845728.47,128,2,a100
6e693a87ec7fdc9fae51d26e,1803389,5418,moe__2.4B,1847559.245,256,8,a10
