job_id,submission_time,num_iteration,model_name,deadline,batch_size,num_gpu,gpu_type
c52391f2-c0e6-18f6-5a9b-a58634638bf0,240179,600,moe__2.4B,248944,256,4,h100
69ae6c75-11c7-7537-5639-755503109f0d,240179,43,moe__690M,249184,1024,4,h100
77ba0b10-3c2b-836c-bfd6-277e63884e94,240179,211,moe__690M,245333,1024,8,l20
8880ade1-844b-a88d-f2d0-8a26b27e7b9d,240179,552,moe__690M,251560,256,1,l20
f7ddb1c3-fc7e-d140-60e5-85ab803e8d5f,240180,85,bert__760M,250652,512,4,h100
53b7a1d5-240f-d31c-ec65-7e3d88aca9f6,240180,825,moe__2.4B,252682,512,8,h100
9cb0e36b-a1ba-3dcb-ccbe-fa231cfcbd1d,240180,274,moe__690M,249503,512,2,l20
ece91846-c2e1-4502-3036-0f505322ee8f,240180,817,moe__10B,250331,256,8,l20
a6719f38-a61f-60d8-8167-8e512c828b93,240180,298,bert__760M,249568,512,2,h100
1299a020-f157-8cad-c699-4e4839414a94,240180,418,moe__1.3B,251894,512,4,l20
ba42733c-4b59-0745-f29c-db17ba28a2b9,240182,1642,moe__10B,250319,256,4,h100
d54bcec5-d918-7ff5-cd3a-9adb24cada76,240183,2000,bert__1.3B,253833,128,8,l20
adaa9b78-48cf-ed22-9529-87bbb9a27cd5,240183,179,moe__690M,252937,256,4,h100
6dee4228-631a-ae61-778a-ad6e1a7d5a41,240183,414,moe__690M,253234,1024,8,l20
9883c611-3c17-fa07-2944-12af3c782140,240183,179,bert__760M,252758,256,2,h100
d1f2be97-0bae-462c-704c-8a7d97955602,240183,767,wide_resnet__500M,250972,256,4,l20
34cd5d6f-52bd-d07b-07b5-c69a4a13de29,240184,171,wide_resnet__1B,250281,256,2,l20
46fc31db-55ca-982a-ca88-276436affc77,240184,775,wide_resnet__500M,246380,256,1,l20
f121434e-1010-a064-ce26-20ff328529a1,240185,173,moe__1.3B,248726,256,8,l20
8bb0cfe7-9f60-606f-35f1-d0a21a47d361,240185,423,moe__2.4B,244901,512,8,l20
a2c39075-3101-9662-55ef-572391bbca03,240186,341,bert__760M,252482,128,8,h100
360848bc-c7c8-1db1-20b1-d8261c78e2d3,240186,838,moe__1.3B,249081,256,1,h100
40dd4e0f-112c-8124-27d3-2d45ea24ea3a,240187,573,wide_resnet__500M,249511,256,8,h100
07083aa6-8d64-c7d3-54cf-479fbc006136,240187,1356,bert__760M,252501,128,8,l20
cf7b3271-e118-8a69-4403-dae0bf3be31b,240188,840,wide_resnet__500M,249697,256,4,l20
28be894a-c6bb-2bbc-5461-74aaea258c65,242114,2000,bert__1.3B,248838,128,1,l20
cbec5016-4e82-fd5e-8756-e05035cb8d41,242114,1154,bert__760M,246633,128,4,h100
49fd5ee5-5192-afa7-387c-fb13340bffcb,242115,827,bert__2.6B,246878,128,4,l20
80f7c5f0-16e3-3c1d-c020-6118ed16bee5,242115,121,moe__10B,247016,256,4,h100
5fb26d34-4115-d12e-005e-0b17dbae47c4,242115,546,wide_resnet__2B,248554,256,8,h100
a03d6f69-021c-facb-2673-6d23c5d0a0ac,242115,419,moe__1.3B,251525,256,8,h100
e157c124-fea9-dfb9-a385-31a9d1e63fb7,242115,122,moe__690M,247931,256,8,l20
4828eb85-a47d-657e-d6c4-bd5ce155d338,242115,292,moe__690M,247304,512,8,l20
2fd07b2f-7fb8-66bc-df8e-5693b290256f,242115,1195,moe__690M,251250,256,4,l20
e929e7df-ff50-e581-edf7-aa29b7ff9c83,242115,242,moe__690M,247246,512,8,h100
139cebb3-7e3b-534b-f549-4b5d071ef20f,242119,384,wide_resnet__1B,249417,256,1,h100
4862f17d-d37f-4be6-0dde-abcc6b258cbb,242119,488,moe__1.3B,248049,256,16,h100
e8119ab9-6c2e-ae0b-74a0-2c1f235992b8,242119,586,moe__10B,246859,256,4,h100
96f35771-242b-f7bf-c621-068e0443d9a8,242120,546,moe__1.3B,251061,256,1,l20
e50399b7-8225-eb62-c700-be387ece75ee,242120,1102,bert__760M,247044,128,8,l20
e9e73d57-9e7d-146b-07b8-bdeee90cbc49,242120,2000,bert__760M,250396,128,8,h100
3eed5faf-c100-58ca-04dd-9975e3b5dd9f,242121,585,moe__2.4B,250964,256,8,l20
0dc2cee5-98f0-2d68-0a2c-9d8677060c7a,242121,494,moe__1.3B,245955,256,8,l20
8c2c7d5c-d315-dad4-46ba-b6b11e100f9b,242121,426,bert__760M,246200,256,4,l20
a95d9448-ba98-4aef-4017-1c1a7101fcfc,242122,301,moe__1.3B,249836,512,4,h100
7bb7acd2-ac33-f5c1-ccb8-d6d60253e7b2,242123,818,bert__760M,250298,128,8,l20
2abb1647-d838-6f30-b70b-da21dd728d56,242123,406,wide_resnet__500M,250234,256,8,l20
f4d0d392-8ee9-0d39-fdfa-71a36c88d143,242124,194,wide_resnet__2B,250839,512,4,h100
f6003f09-9d53-e7f8-49a9-17d6c43953ed,242125,194,moe__690M,245854,512,4,l20
e303f451-ae36-22de-a913-a92ba410aa1a,242126,122,wide_resnet__4B,245869,256,8,h100
a881644c-fa98-73b9-a701-d0960cb7321f,242224,1162,bert__2.6B,249723,128,4,h100
620deb5e-628a-313c-46b4-b4603aa4960b,242224,576,moe__2.4B,248500,256,8,l20
eb8f6af2-d601-f36b-9784-f6e61d112177,242224,406,bert__1.3B,248514,512,2,l20
12bb954f-44c7-6929-e8f8-72c5e6e1396c,242224,344,bert__1.3B,255333,128,4,l20
150f3be4-24a3-e27a-0f53-3e9a0cd95fb9,242225,1875,wide_resnet__2B,249820,256,4,l20
d15f2728-d477-d223-dcab-893c7a95df83,242226,1842,moe__690M,254661,256,8,h100
a8ab9884-e908-bd44-053d-8ea23b22499a,242226,1656,moe__690M,250793,256,8,l20
b764b1f9-0df9-c154-5538-8c8fb84cb517,242226,597,wide_resnet__2B,250608,256,8,l20
e4691176-2604-acea-f763-8f94d8612dad,242226,569,bert__760M,251189,256,8,h100
823c69a2-4909-87c9-86d1-f4dbd3440ea3,242226,813,moe__1.3B,253731,256,8,l20
9f27bc06-f686-95aa-373e-2f8f34c93ebf,242228,300,moe__2.4B,250597,512,8,h100
24510912-3bef-d844-5e0e-98121d79be77,242228,145,moe__1.3B,251134,1024,8,l20
79b11c37-1055-a10d-01ff-49571afbbe0b,242229,201,moe__690M,247986,1024,8,h100
840d0069-52bf-f0d3-c822-06b158d5a50b,242229,290,bert__1.3B,249566,512,2,l20
8928f9ea-5be3-0054-eef8-545733e25f16,242229,1194,bert__760M,246874,128,4,h100
320beb5e-428f-0eb4-d67c-4527c0a7ac50,242229,584,wide_resnet__2B,249346,256,8,l20
0e1caea3-3c72-60b0-7b29-aa66e3b04af8,242229,834,moe__10B,254910,512,8,l20
ed1771e4-d54e-c6a5-0899-c6912d61ea88,242230,592,moe__690M,252600,256,1,l20
384cbfbf-81d0-8054-b273-4f6e4b865144,242230,573,moe__1.3B,250796,256,2,h100
ba2133c5-08b8-615d-67fd-5f2d13831f01,242230,838,wide_resnet__1B,253903,256,4,h100
37e27671-ea7f-17d1-9a01-76390e6ecd60,242233,1203,bert__760M,253814,128,8,l20
bb9fe5e8-43c2-a4ca-d944-a886808b902f,242233,369,bert__1.3B,254937,128,1,h100
9f69d845-7df9-5cb3-378e-045a17bd1f60,242234,343,bert__1.3B,250179,128,4,h100
cfd1c57d-9f35-dec1-9435-91cc06ea8ac9,242234,579,moe__690M,255445,256,4,h100
8994b175-c432-b87f-0050-203c020281d7,242234,2000,bert__760M,249236,128,16,h100
32cdc1d0-0c99-a75b-d9d0-1c72529cbc09,245175,2000,bert__760M,273287,128,4,h100
d64dbbb0-3111-5e09-c8c6-cbbb65606cc7,245175,2000,bert__760M,276011,128,2,l20
66c676f2-e5a2-e7d0-e895-01e534a1ce0c,245175,121,moe__690M,267741,1024,8,l20
c859c0eb-cf6b-fd37-a9f6-05ed2aec7576,245175,2000,moe__690M,266820,256,16,h100
5a33a6e7-57e9-5b83-2cfe-189a0dc29c55,245175,981,bert__6.7B,270218,128,8,l20
74cdae7e-73ba-7afd-a6d7-1157b8faa516,245175,2000,wide_resnet__1B,275363,256,4,l20
aa1f3a39-2615-11a5-a267-a276e6d13d2c,245175,1040,bert__6.7B,265782,128,8,l20
d84b2f9d-6d09-5461-f67a-1b391111770b,245175,2000,bert__2.6B,261998,128,8,h100
acf31b4d-9583-3542-095c-97fdfa51a4d5,245176,485,moe__2.4B,272547,1024,8,h100
0ed588ac-66b3-2b0e-dfb5-d424d7b8470f,245176,1030,bert__760M,275251,128,8,l20
4c1c946b-a3e2-29c0-9b22-e53364485715,245178,2000,bert__760M,276215,128,8,l20
c1f0ebf7-0b64-46f2-bf8c-0f0d9645adda,245179,2000,moe__690M,264987,512,16,h100
1ab627e3-6487-af4d-91cb-9dae274a7225,245180,2000,moe__690M,279490,256,16,h100
3fc31311-88f1-1964-80fc-844fb0395904,245180,825,wide_resnet__4B,280025,512,8,l20
651a2c63-3162-2809-6412-b4ef456f99c2,245180,2000,bert__6.7B,263310,128,8,l20
8e63fd56-dee7-0f9a-fc25-39d673f78379,245180,2000,wide_resnet__1B,277688,256,2,h100
ee935510-5e8c-f6b6-b31f-01a1f4caf583,245181,555,moe__2.4B,281309,1024,4,l20
1a676c83-e8d4-6a35-97e8-64ca2959b968,245182,1708,moe__2.4B,262540,256,8,l20
471b2038-3b60-446e-c13a-179989a0685e,245182,833,moe__1.3B,275037,512,1,h100
4eb16892-75cf-e82c-a414-e9fb445c61f1,245183,2000,moe__690M,282508,256,4,h100
27c61236-efd0-03d0-19e3-8b6544d89a45,245183,1932,moe__1.3B,275190,256,4,h100
30c059e0-8bd0-0908-8b73-d4521a956e55,245183,2000,wide_resnet__4B,280608,256,8,l20
1ce1f3af-6c22-167b-fa4e-df5a8471a52c,245184,386,wide_resnet__1B,264203,1024,8,h100
da2329c8-d128-b80b-949d-94e29caeb54f,245184,2000,moe__10B,276172,256,16,h100
46a1e473-df82-f12f-5383-9c0f2d839318,245184,1186,bert__2.6B,282496,512,8,l20
e813bdc6-25bd-f494-5e6e-7e00dc124f44,248090,1556,wide_resnet__2B,250181,256,16,h100
0c652ac0-66ba-9945-8455-f4ef63651ce9,248760,1329,moe__2.4B,255195,256,4,h100
4b88146b-2c7d-5b6b-c844-3b711ff294f8,248760,257,bert__760M,255965,128,2,h100
2f7f792b-79b7-e8d8-0a79-be49eb712852,248760,130,wide_resnet__500M,252512,256,8,l20
c2abd8e0-f219-ec35-a69e-22fd542092e1,248761,123,wide_resnet__1B,255778,256,1,h100
8971ff47-1141-8142-7df7-82ebe88f823d,248761,2000,bert__2.6B,256858,128,4,l20
5639a196-9d76-52ce-41d5-f6269a8d39c5,248761,1336,wide_resnet__500M,252045,256,8,l20
f5f71def-2318-c5c6-e3c3-ecf705a4702b,248761,554,wide_resnet__2B,252728,256,8,l20
527420a1-6139-86e9-3ae8-cc86702a9bd3,248761,404,moe__10B,256258,256,16,h100
c35b83fb-a024-2eee-b792-338f85fba303,248761,65,moe__10B,254670,512,8,h100
6a726a86-f984-166a-1f88-ee0bf36cf018,248761,122,moe__690M,256699,1024,4,h100
bf9cd75c-0637-66dd-9729-0c024af53dfe,248763,1196,wide_resnet__1B,253076,256,8,l20
8020982d-127e-e8b1-9a87-a83d8ab41c5b,248763,394,moe__2.4B,254383,256,4,l20
6a9199ed-3196-6282-ccb6-588f61b1ad35,248764,129,bert__760M,252395,256,8,l20
bedc140f-bf1e-2b91-4c98-0eeca027a9a4,248764,416,moe__2.4B,253761,256,8,l20
65df1bb3-19b5-94f7-a634-f02e4a6b6dcf,248764,589,wide_resnet__500M,253769,256,8,l20
f8d9f45f-8bd0-ca6c-275d-e2c489bf9377,248764,128,moe__2.4B,253255,256,8,h100
c27b7491-cde0-81fa-f8d4-b975fcff9ed9,248765,1125,bert__760M,257247,128,4,h100
abd16c63-7fcc-a09e-9149-2453135d0ddd,248765,407,moe__1.3B,258335,256,8,h100
b54211a4-e11f-4efd-48ab-d32e5eb4360a,248766,553,wide_resnet__4B,253229,256,8,l20
d9f861ea-6d2a-f6e3-5829-7e5612ddedc0,248766,424,moe__690M,253071,256,8,h100
e2655d96-24df-613b-10e8-a2cb185bc5f5,248767,390,wide_resnet__1B,257117,256,8,l20
ba26dbc3-2d3b-4adc-6386-d673412dff6c,248768,578,moe__690M,258291,256,16,h100
33b90c47-4007-c07a-b220-96bcdc61cc72,248768,105,moe__1.3B,255044,1024,16,h100
0022cc35-b695-1195-caad-191658a59bff,248768,597,bert__6.7B,252149,256,4,h100
4e7c39c2-fdb1-080f-37d4-25bbd2e54b9e,248769,602,wide_resnet__4B,256355,256,8,l20
62684b43-408c-d80d-d175-b167175ec2b5,250633,2000,bert__760M,336352,128,1,h100
9cc37e56-c9f0-6339-553c-c03a3f64ec06,250638,2000,moe__1.3B,259261,256,4,h100
5b3cf9fe-73de-1685-3a97-d80450fca476,250645,2000,moe__690M,309439,512,4,l20
7a995fba-7feb-2b41-8fda-8d85520a9f1a,250656,2000,moe__690M,334359,256,8,h100
1ee0946c-c2a0-0944-f8cb-509bea8ac7e2,250665,2000,wide_resnet__1B,354312,256,8,l20
228abcd7-7caa-a252-e0ad-01a0936b5322,251395,121,moe__690M,261006,1024,4,h100
f068d554-7f24-c98e-dca9-1aee478a94a7,251395,425,moe__690M,254829,256,2,l20
1e001af7-0112-2d83-a232-df5c85c84ccb,251395,211,moe__1.3B,255162,512,4,h100
49b549cc-bfb1-e9da-92eb-ff8f95c51842,251395,129,moe__10B,257229,256,8,l20
42db7313-0af7-b8a0-b755-4839e0150c0c,251395,562,moe__690M,256009,256,2,l20
3cfca8cd-4000-2588-065f-06d7e5232adb,251395,62,bert__760M,261171,512,8,h100
765aa3f5-82aa-bada-7201-5af70e75e4ab,251396,392,moe__690M,256187,256,2,l20
291022d3-eca8-3ba9-56a0-faa54fbe6dca,251396,494,moe__690M,254762,256,8,l20
9cfa9b4a-27ec-d6b6-db4e-b35655ad1993,251396,299,bert__2.6B,257253,512,4,h100
f918455b-342c-342e-63f4-bc0f7ce43aec,251397,208,moe__1.3B,256596,512,8,l20
3c1719ad-475c-d160-25af-60043869d8e2,251397,1189,wide_resnet__1B,257064,256,8,l20
929ba6f8-5dc9-8246-1d98-32e1217e52e6,251398,429,bert__1.3B,258716,256,2,l20
5ed03451-a13a-36db-8a12-ff3054bf2f54,251398,598,moe__1.3B,260311,256,1,l20
e26224bb-2101-f87d-0a45-6ebbcc6cb94e,251399,213,bert__760M,258633,512,4,h100
ab4611be-0517-c4ef-a578-391987ab7bda,251399,808,bert__760M,256918,128,2,l20
3065b3a2-4afc-6fef-8a27-9be10e4683dd,251399,208,bert__760M,256473,512,2,l20
c9cfcefb-26e6-d3f6-d067-cc1b65be2ecd,251400,293,bert__2.6B,259812,512,8,l20
3ed6e353-0ea6-d1fe-c00d-1d9d1b165e42,251400,299,moe__2.4B,255990,512,8,h100
1388d21e-6053-42f3-3ee5-3a20b7e4590d,251400,285,moe__690M,256297,512,2,l20
e10b4445-5c35-2183-25be-0e503e6beee6,251401,592,moe__690M,260376,256,4,l20
